Timestep,1Hz,,
3.3064,0,40.458597,40.621592
3.3062,0,40.465824,40.620087
3.3068,0,40.463955,40.614216
3.3069,0,40.459525,40.609423
3.3077,0,40.460166,40.622069
3.3069,0,40.474093,40.628354
3.3083,0,40.456728,40.617176
3.3077,0,40.484456,40.646356
3.307,0,40.459664,40.629935
3.3076,0,40.486463,40.608709
3.3075,0,40.470718,40.6097
3.308,0,40.457556,40.609273
3.3077,0,40.465324,40.611583
3.3076,0,40.466602,40.621956
3.3077,0,40.480215,40.606826
3.3067,0,40.465272,40.62681
3.3064,0,40.47654,40.620614
3.3062,0,40.47457,40.625557
3.3068,0,40.460217,40.639946
3.3078,0,40.459564,40.604368
3.3072,0,40.470593,40.609575
3.308,0,40.461133,40.628129
3.3072,0,40.46132,40.617402
3.3078,0,40.477506,40.627038
3.3073,0,40.467846,40.617742
3.307,0,40.470216,40.612836
3.3071,0,40.461044,40.618582
3.3083,0,40.476051,40.625582
3.3068,0,40.462438,40.628343
3.3081,0,40.458699,40.614054
3.3061,0,40.469087,40.623713
3.3083,0,40.452701,40.615696
3.3068,0,40.461158,40.621242
3.3078,0,40.462136,40.611305
3.3066,0,40.480064,40.618318
3.308,0,40.459375,40.623825
3.3079,0,40.459639,40.624089
3.3072,0,40.471232,40.618218
3.3071,0,40.439616,40.610252
3.3077,0,40.467707,40.614329
3.3064,0,40.464205,40.611192
3.3081,0,40.473515,40.602674
3.3072,0,40.465436,40.587683
3.308,0,40.460453,40.609987
3.3076,0,40.453504,40.603038
3.3071,0,40.468335,40.610227
3.3075,0,40.468899,40.606426
3.3073,0,40.462525,40.61606
3.3073,0,40.464733,40.618268
3.3074,0,40.454143,40.609862
3.3076,0,40.45225,40.599238
3.3084,0,40.475673,40.607015
3.3076,0,40.479375,40.618356
3.3056,0,40.473226,40.608206
3.3074,0,40.466953,40.608845
3.3073,0,40.455273,40.593529
3.3065,0,40.473365,40.608345
3.3072,0,40.470329,40.607492
3.3067,0,40.453592,40.605309
3.308,0,40.461044,40.600391
3.3071,0,40.459175,40.603615
3.3081,0,40.464319,40.612397
3.3083,0,40.459564,40.621103
3.3066,0,40.476426,40.623411
3.3072,0,40.476551,40.631904
3.3072,0,40.481972,40.618043
3.3086,0,40.461822,40.622633
3.3064,0,40.456865,40.620587
3.3078,0,40.467855,40.615205
3.3078,0,40.469099,40.61463
3.3068,0,40.470216,40.606651
3.3082,0,40.465385,40.601458
3.3077,0,40.485095,40.609159
3.3072,0,40.462575,40.597556
3.3072,0,40.467241,40.611681
3.3074,0,40.469538,40.604882
3.3076,0,40.460115,40.602372
3.308,0,40.461395,40.610564
3.3076,0,40.476526,40.603502
3.3074,0,40.474243,40.604857
3.3071,0,40.456878,40.620601
3.3079,0,40.473013,40.617452
3.3081,0,40.461922,40.61473
3.3082,0,40.454031,40.611933
3.3073,0,40.46014,40.605307
3.3074,0,40.464155,40.603866
3.3062,0,40.463928,40.617099
3.3071,0,40.46275,40.61774
3.3072,0,40.479762,40.61365
3.3067,0,40.468947,40.617388
3.3083,0,40.478859,40.627299
3.308,0,40.476049,40.624489
3.3074,0,40.460667,40.620023
3.3065,0,40.462009,40.621729
3.3059,0,40.445422,40.615694
3.3069,0,40.462448,40.60616
3.3074,0,40.461356,40.618893
3.3063,0,40.463414,40.611856
3.307,0,40.462121,40.60074
3.3066,0,40.464617,40.603964
3.3067,0,40.456513,40.607866
3.3072,0,40.468017,40.606272
3.3085,0,40.466523,40.618603
3.306,0,40.46562,40.611151
3.3071,0,40.466537,40.616433
3.3073,0,40.461431,40.609873
3.3067,0,40.456311,40.593111
3.3066,0,40.459974,40.598957
3.3084,0,40.461066,40.580767
3.3064,0,40.458921,40.587717
3.3062,0,40.473914,40.585973
3.3073,0,40.479911,40.593425
3.3082,0,40.455621,40.602245
3.3081,0,40.462194,40.612091
3.3068,0,40.472308,40.602559
3.3079,0,40.453902,40.599435
3.3076,0,40.442384,40.596649
3.308,0,40.457427,40.60587
3.3079,0,40.471128,40.6072
3.3082,0,40.462432,40.600324
3.3073,0,40.446123,40.613848
3.3069,0,40.455883,40.610511
3.3077,0,40.463624,40.610974
3.3075,0,40.469396,40.610197
3.3072,0,40.454202,40.618653
3.307,0,40.450337,40.608603
3.3074,0,40.462194,40.614638
3.3076,0,40.462169,40.604426
3.3066,0,40.456284,40.610183
3.3073,0,40.446073,40.606886
3.3072,0,40.448442,40.585972
3.3081,0,40.468882,40.599132
3.3077,0,40.469257,40.604601
3.3072,0,40.471226,40.59602
3.3072,0,40.456836,40.606006
3.3073,0,40.464113,40.605642
3.3084,0,40.468127,40.599833
3.3075,0,40.461014,40.605454
3.3075,0,40.457364,40.603987
3.3082,0,40.453825,40.608817
3.3083,0,40.465932,40.61692
3.3067,0,40.454201,40.61283
3.3066,0,40.455895,40.60652
3.3067,0,40.446146,40.617146
3.3072,0,40.456634,40.608351
3.3066,0,40.447424,40.599142
3.3068,0,40.46548,40.612102
3.3061,0,40.473685,40.594476
3.3077,0,40.463699,40.599044
3.307,0,40.452495,40.610397
3.3076,0,40.467049,40.608578
3.3072,0,40.471577,40.610559
3.308,0,40.465116,40.591729
3.307,0,40.445318,40.603221
3.307,0,40.467361,40.597612
3.307,0,40.456509,40.614047
3.3073,0,40.476934,40.613733
3.3073,0,40.474199,40.616819
3.3077,0,40.448215,40.606118
3.3067,0,40.456522,40.603873
3.3057,0,40.460511,40.605679
3.3084,0,40.461992,40.616254
3.3065,0,40.461878,40.604863
3.3086,0,40.459545,40.601075
3.3077,0,40.468916,40.613356
3.3065,0,40.45149,40.592657
3.307,0,40.469833,40.596809
3.3066,0,40.458492,40.612391
3.3073,0,40.465303,40.612289
3.3068,0,40.457776,40.598578
3.3057,0,40.465203,40.609279
3.3071,0,40.449833,40.618649
3.3068,0,40.456998,40.608351
3.307,0,40.464814,40.607435
3.307,0,40.441666,40.61012
3.3081,0,40.453798,40.62989
3.3075,0,40.45539,40.596193
3.3063,0,40.458729,40.598439
3.3066,0,40.460498,40.603847
3.3091,0,40.448252,40.59997
3.3079,0,40.456572,40.607925
3.3075,0,40.452443,40.609254
3.3081,0,40.466208,40.599733
3.3083,0,40.457023,40.604738
3.3081,0,40.443435,40.597336
3.3069,0,40.458315,40.603119
3.3076,0,40.456182,40.576611
3.3079,0,40.473899,40.592507
3.3083,0,40.447501,40.587213
3.3062,0,40.452018,40.58991
3.3082,0,40.448779,40.593585
3.3071,0,40.465391,40.604738
3.3078,0,40.446146,40.585858
3.3075,0,40.450348,40.600975
3.3073,0,40.458806,40.596334
3.309,0,40.43863,40.607084
3.3065,0,40.456459,40.587802
3.3083,0,40.439835,40.611563
3.3079,0,40.440474,40.606745
3.3072,0,40.448454,40.604901
3.3063,0,40.448265,40.608351
3.3081,0,40.46208,40.605429
3.3077,0,40.455481,40.609017
3.3073,0,40.454176,40.599344
3.3074,0,40.455356,40.600524
3.3084,0,40.453134,40.607034
3.3072,0,40.452809,40.587791
3.3063,0,40.437113,40.588104
3.3074,0,40.449182,40.596898
3.3083,0,40.452081,40.587791
3.3069,0,40.454176,40.586611
3.3091,0,40.455017,40.592909
3.3083,0,40.449634,40.594803
3.3086,0,40.443474,40.600649
3.3069,0,40.461539,40.587425
3.3073,0,40.448704,40.586961
3.3069,0,40.468516,40.586761
3.3074,0,40.443938,40.595656
3.3073,0,40.459595,40.594576
3.3081,0,40.450537,40.594251
3.3073,0,40.455806,40.603157
3.308,0,40.453021,40.59637
3.3066,0,40.46228,40.599808
3.3074,0,40.457853,40.603021
3.307,0,40.459658,40.593548
3.3068,0,40.451904,40.596709
3.3079,0,40.450235,40.597587
3.3084,0,40.447501,40.595217
3.3069,0,40.441654,40.604651
3.3076,0,40.454878,40.609142
3.3056,0,40.45642,40.589583
3.3079,0,40.444377,40.593912
3.3088,0,40.448629,40.603258
3.308,0,40.464413,40.584114
3.3083,0,40.455417,40.585306
3.3071,0,40.439545,40.605088
3.308,0,40.467399,40.600561
3.3069,0,40.451677,40.597573
3.308,0,40.45036,40.59662
3.309,0,40.456773,40.593937
3.3073,0,40.429759,40.593485
3.3068,0,40.452907,40.596984
3.3076,0,40.443686,40.591038
3.3066,0,40.466471,40.591993
3.3081,0,40.440788,40.58705
3.3065,0,40.454915,40.601175
3.3091,0,40.439408,40.601313
3.3087,0,40.447363,40.592532
3.3086,0,40.451038,40.586384
3.3076,0,40.459633,40.604437
3.3076,0,40.446046,40.595945
3.3071,0,40.457689,40.600674
3.3073,0,40.467613,40.605868
3.3085,0,40.466383,40.5839
3.3091,0,40.458078,40.589785
3.3074,0,40.444438,40.612892
3.3073,0,40.448593,40.595945
3.3085,0,40.452318,40.591302
3.3078,0,40.45612,40.588191
3.3079,0,40.44114,40.595042
3.3072,0,40.449547,40.588168
3.308,0,40.449659,40.589371
3.3075,0,40.445532,40.588154
3.3074,0,40.448342,40.583325
3.3078,0,40.448079,40.593248
3.3074,0,40.440024,40.593925
3.3083,0,40.451342,40.597602
3.307,0,40.44552,40.600876
3.3078,0,40.453136,40.591756
3.3078,0,40.436824,40.58636
3.3076,0,40.455231,40.592395
3.308,0,40.452508,40.590037
3.3083,0,40.446073,40.591606
3.3084,0,40.441918,40.581631
3.3077,0,40.455822,40.582435
3.3078,0,40.446675,40.581294
3.3075,0,40.45468,40.578383
3.3071,0,40.442962,40.59468
3.3079,0,40.448394,40.599384
3.3089,0,40.434604,40.604514
3.3081,0,40.460426,40.600865
3.3076,0,40.433212,40.598029
3.3082,0,40.448983,40.594516
3.3067,0,40.449047,40.60222
3.3061,0,40.45448,40.594919
3.3079,0,40.446577,40.605207
3.3084,0,40.444492,40.588934
3.3079,0,40.433001,40.611278
3.3081,0,40.445936,40.592561
3.3073,0,40.44438,40.604466
3.3073,0,40.450466,40.605094
3.3086,0,40.445597,40.569665
3.3087,0,40.445485,40.603024
3.3076,0,40.436714,40.568424
3.3076,0,40.440328,40.581496
3.307,0,40.442925,40.598645
3.3073,0,40.43625,40.604341
3.3071,0,40.45669,40.602949
3.3072,0,40.426126,40.580393
3.3072,0,40.434959,40.605232
3.3085,0,40.437355,40.588347
3.3074,0,40.443291,40.588824
3.3071,0,40.455059,40.592588
3.3066,0,40.449676,40.589388
3.3072,0,40.44373,40.603452
3.3081,0,40.440819,40.595812
3.3087,0,40.447657,40.602285
3.3086,0,40.432789,40.601972
3.3076,0,40.454595,40.598308
3.3076,0,40.438435,40.59161
3.3067,0,40.441007,40.585814
3.3082,0,40.442979,40.582328
3.308,0,40.463416,40.583844
3.3086,0,40.443052,40.578035
3.307,0,40.448698,40.594231
3.3084,0,40.452564,40.593003
3.3078,0,40.440043,40.577573
3.307,0,40.423481,40.585752
3.3064,0,40.431636,40.600818
3.3079,0,40.444246,40.590143
3.3059,0,40.436015,40.5921
3.3079,0,40.444698,40.585138
3.3068,0,40.436957,40.585402
3.3081,0,40.443456,40.59954
3.3086,0,40.435124,40.571563
3.307,0,40.430896,40.589893
3.3077,0,40.432352,40.597533
3.3074,0,40.433143,40.603053
3.3083,0,40.450545,40.586618
3.3076,0,40.461035,40.58692
3.3073,0,40.429994,40.590445
3.3063,0,40.446895,40.598612
3.3079,0,40.436995,40.584713
3.3067,0,40.439504,40.583219
3.3071,0,40.431287,40.587737
3.3069,0,40.441764,40.586206
3.3086,0,40.435654,40.584462
3.3073,0,40.442642,40.591086
3.3071,0,40.425027,40.581477
3.3085,0,40.435667,40.586295
3.3065,0,40.440095,40.590358
3.3082,0,40.441337,40.585415
3.3081,0,40.445075,40.594611
3.3072,0,40.438828,40.585817
3.3085,0,40.427185,40.594185
3.3078,0,40.449857,40.58775
3.3083,0,40.440597,40.572306
3.3083,0,40.427862,40.569396
3.3075,0,40.440083,40.57725
3.3086,0,40.451488,40.56646
3.308,0,40.423471,40.583923
3.3075,0,40.442794,40.574139
3.3075,0,40.438125,40.577839
3.3089,0,40.439506,40.577763
3.3065,0,40.433547,40.577263
3.3061,0,40.437336,40.581415
3.3075,0,40.437486,40.574289
3.3078,0,40.429293,40.567188
3.3081,0,40.439067,40.579871
3.3075,0,40.430259,40.579796
3.3072,0,40.43204,40.584487
3.3072,0,40.434237,40.571403
3.3082,0,40.444286,40.567263
3.3066,0,40.435856,40.577024
3.308,0,40.438177,40.583712
3.3075,0,40.438102,40.575996
3.3068,0,40.438014,40.584639
3.3079,0,40.452154,40.587864
3.3085,0,40.43282,40.581265
3.3085,0,40.452932,40.581001
3.3074,0,40.441966,40.583862
3.3066,0,40.439808,40.604624
3.3077,0,40.433911,40.583812
3.3078,0,40.433911,40.576535
3.3074,0,40.440035,40.574291
3.308,0,40.438127,40.598214
3.3076,0,40.430637,40.581265
3.3078,0,40.44376,40.580926
3.3083,0,40.437914,40.573261
3.3077,0,40.441766,40.593121
3.3076,0,40.421251,40.590435
3.3081,0,40.431967,40.582595
3.3077,0,40.432481,40.567465
3.3079,0,40.453459,40.581529
3.307,0,40.417074,40.572797
3.3085,0,40.419859,40.577765
3.307,0,40.446533,40.58479
3.3083,0,40.423259,40.585894
3.3089,0,40.4311,40.572997
3.3077,0,40.445454,40.576799
3.3071,0,40.430511,40.570225
3.3066,0,40.446296,40.586372
3.3074,0,40.439619,40.574967
3.3076,0,40.418729,40.57991
3.3062,0,40.435944,40.582206
3.3084,0,40.431276,40.598639
3.3076,0,40.436747,40.597198
3.309,0,40.421904,40.581993
3.3077,0,40.42302,40.558733
3.3085,0,40.427901,40.586897
3.3079,0,40.439833,40.588641
3.3068,0,40.433886,40.576874
3.3065,0,40.434161,40.570965
3.3065,0,40.437461,40.571717
3.3073,0,40.433484,40.579746
3.3076,0,40.430359,40.5879
3.3068,0,40.430687,40.566398
3.3077,0,40.419519,40.58652
3.3081,0,40.427171,40.570524
3.3067,0,40.436745,40.598287
3.3063,0,40.439292,40.58992
3.3072,0,40.43687,40.584587
3.3075,0,40.428501,40.570762
3.3074,0,40.430546,40.575717
3.3068,0,40.442226,40.563384
3.308,0,40.425929,40.568191
3.3074,0,40.434021,40.575917
3.3085,0,40.426832,40.574915
3.3084,0,40.432604,40.572682
3.3074,0,40.433068,40.576056
3.3083,0,40.425954,40.585679
3.3083,0,40.419203,40.581111
3.307,0,40.432402,40.582666
3.3068,0,40.430332,40.581688
3.3068,0,40.451461,40.579894
3.3065,0,40.428338,40.576784
3.308,0,40.439315,40.584485
3.308,0,40.431424,40.58569
3.308,0,40.427308,40.59067
3.3084,0,40.441146,40.58959
3.3073,0,40.428488,40.590395
3.3066,0,40.437998,40.585715
3.3085,0,40.416581,40.566483
3.3081,0,40.429339,40.589791
3.3076,0,40.429968,40.584599
3.3077,0,40.441887,40.598335
3.3081,0,40.423594,40.595325
3.3068,0,40.433443,40.592803
3.3083,0,40.417923,40.590018
3.3077,0,40.429641,40.575904
3.3074,0,40.418525,40.57061
3.3071,0,40.427158,40.583971
3.3079,0,40.434899,40.583344
3.3078,0,40.429277,40.584999
3.3088,0,40.428488,40.578389
3.3071,0,40.433707,40.594886
3.3084,0,40.421738,40.582555
3.3074,0,40.419114,40.587571
3.307,0,40.42958,40.572204
3.3078,0,40.431399,40.574751
3.3077,0,40.421625,40.565706
3.3088,0,40.424561,40.572279
3.3075,0,40.427383,40.573282
3.3088,0,40.423721,40.575806
3.3071,0,40.434096,40.574901
3.3072,0,40.429655,40.576281
3.3085,0,40.431888,40.559959
3.3084,0,40.415478,40.569018
3.3069,0,40.417572,40.574751
3.3086,0,40.41722,40.562756
3.3064,0,40.426417,40.578865
3.3084,0,40.429943,40.583483
3.307,0,40.440445,40.577248
3.3077,0,40.42062,40.576343
3.3073,0,40.435438,40.583519
3.3081,0,40.430883,40.570961
3.3073,0,40.425375,40.577096
3.3076,0,40.421284,40.566456
3.3065,0,40.422289,40.550361
3.3073,0,40.424522,40.572968
3.3083,0,40.434635,40.559796
3.3077,0,40.435274,40.576807
3.3087,0,40.425462,40.577546
3.307,0,40.42865,40.577459
3.3078,0,40.43816,40.583694
3.3078,0,40.432063,40.571049
3.3075,0,40.443668,40.580834
3.3081,0,40.408824,40.579101
3.3089,0,40.415838,40.574836
3.3095,0,40.42452,40.579151
3.3071,0,40.428573,40.583567
3.3077,0,40.423818,40.5719
3.3078,0,40.428962,40.591232
3.308,0,40.420506,40.572591
3.3074,0,40.414985,40.5718
3.3069,0,40.419651,40.576102
3.3078,0,40.428962,40.572314
3.3079,0,40.415223,40.566581
3.3086,0,40.440505,40.581309
3.3066,0,40.437142,40.579765
3.3086,0,40.422763,40.578849
3.3076,0,40.428284,40.582915
3.3083,0,40.428534,40.570068
3.3065,0,40.429589,40.568212
3.3083,0,40.416991,40.588358
3.3069,0,40.42334,40.560144
3.3077,0,40.437192,40.579816
3.307,0,40.402211,40.572489
3.3075,0,40.423879,40.553771
3.3081,0,40.43152,40.56796
3.3063,0,40.415021,40.572928
3.3082,0,40.419902,40.566893
3.3077,0,40.41758,40.570029
3.3075,0,40.428144,40.564947
3.3074,0,40.439662,40.577919
3.3086,0,40.429462,40.558625
3.3077,0,40.413339,40.552691
3.3075,0,40.429274,40.560256
3.3084,0,40.416225,40.55594
3.3073,0,40.440264,40.552691
3.3084,0,40.43985,40.578836
3.3081,0,40.413564,40.56565
3.3081,0,40.418733,40.573729
3.3072,0,40.417428,40.585885
3.3081,0,40.412461,40.571095
3.3081,0,40.421944,40.571846
3.3077,0,40.42818,40.551522
3.3081,0,40.428055,40.572863
3.3079,0,40.419084,40.576626
3.3075,0,40.426436,40.567242
3.307,0,40.430902,40.57862
3.3077,0,40.419436,40.55806
3.3076,0,40.432822,40.563804
3.3078,0,40.424178,40.557707
3.3079,0,40.421153,40.565234
3.3078,0,40.435446,40.577706
3.3075,0,40.415745,40.571105
3.3082,0,40.418231,40.557946
3.3069,0,40.42493,40.559188
3.3085,0,40.423513,40.563228
3.3082,0,40.417364,40.570177
3.3072,0,40.432082,40.560882
3.3083,0,40.410828,40.560731
3.3085,0,40.427716,40.563428
3.308,0,40.436299,40.557821
3.307,0,40.425394,40.56329
3.3068,0,40.427728,40.556527
3.3082,0,40.433074,40.560782
3.3078,0,40.422672,40.564206
3.3082,0,40.438029,40.565736
3.3072,0,40.42463,40.583627
3.3074,0,40.422986,40.585985
3.3071,0,40.420425,40.575785
3.3074,0,40.419625,40.57462
3.3076,0,40.416173,40.580628
3.3084,0,40.423964,40.571319
3.3072,0,40.42005,40.577956
3.3067,0,40.4198,40.562062
3.3076,0,40.420689,40.576048
3.3074,0,40.40547,40.566653
3.3064,0,40.419034,40.582761
3.3077,0,40.430313,40.567844
3.3062,0,40.414567,40.572838
3.3072,0,40.417528,40.572888
3.3065,0,40.412395,40.5663
3.3067,0,40.420025,40.569199
3.3084,0,40.411067,40.558787
3.3071,0,40.42325,40.568422
3.3062,0,40.423991,40.567344
3.3062,0,40.425383,40.564733
3.3079,0,40.421142,40.570316
3.3076,0,40.431455,40.55989
3.3076,0,40.419736,40.567455
3.3077,0,40.407315,40.56122
3.3068,0,40.421631,40.566075
3.3074,0,40.419261,40.561523
3.3084,0,40.416839,40.56565
3.3081,0,40.414267,40.54707
3.3067,0,40.426788,40.567958
3.3074,0,40.407629,40.556077
3.3079,0,40.401368,40.563278
3.3085,0,40.420189,40.575912
3.3072,0,40.409473,40.559012
3.3081,0,40.418997,40.564169
3.3067,0,40.413212,40.571482
3.307,0,40.42335,40.560154
3.3075,0,40.414681,40.572587
3.3077,0,40.413678,40.5654
3.308,0,40.416789,40.567783
3.3077,0,40.435157,40.567958
3.3079,0,40.414656,40.557646
3.3079,0,40.409814,40.576089
3.3088,0,40.408695,40.560054
3.3084,0,40.416675,40.561848
3.3073,0,40.413903,40.577267
3.3076,0,40.421794,40.565147
3.3072,0,40.412936,40.576301
3.3079,0,40.432171,40.563881
3.3083,0,40.431218,40.561473
3.3075,0,40.414994,40.568171
3.3071,0,40.425057,40.587329
3.3069,0,40.421344,40.562878
3.3075,0,40.406914,40.560456
3.3074,0,40.431393,40.568924
3.3069,0,40.404467,40.552188
3.3085,0,40.427029,40.552918
3.3082,0,40.416261,40.562162
3.3075,0,40.416764,40.545564
3.3079,0,40.422699,40.554774
3.3078,0,40.425435,40.56042
3.3075,0,40.414519,40.561511
3.3078,0,40.421833,40.56846
3.3078,0,40.416939,40.577028
3.3075,0,40.426977,40.577606
3.308,0,40.42586,40.561209
3.3082,0,40.412347,40.569163
3.3076,0,40.424744,40.561184
3.3072,0,40.413778,40.5655
3.3075,0,40.425383,40.568372
3.3077,0,40.410189,40.560456
3.3077,0,40.411756,40.570391
3.3081,0,40.403376,40.552552
3.3084,0,40.427127,40.538827
3.3079,0,40.4232,40.545451
3.3071,0,40.409073,40.551699
3.3075,0,40.402723,40.56718
3.3086,0,40.411317,40.557582
3.3079,0,40.413425,40.552414
3.3068,0,40.407542,40.554899
3.3075,0,40.423689,40.573954
3.3084,0,40.409461,40.567005
3.3071,0,40.404529,40.57699
3.3073,0,40.421944,40.558021
3.3079,0,40.408018,40.557921
3.3077,0,40.439021,40.554722
3.3089,0,40.400904,40.559904
3.3073,0,40.415998,40.55826
3.3069,0,40.405909,40.564909
3.3086,0,40.413789,40.566966
3.3076,0,40.421883,40.563053
3.3075,0,40.417828,40.569914
3.3078,0,40.418231,40.577592
3.3073,0,40.406185,40.555361
3.3085,0,40.416487,40.555111
3.3092,0,40.411643,40.559727
3.3084,0,40.401957,40.547131
3.3078,0,40.405332,40.543957
3.3075,0,40.410676,40.55585
3.3079,0,40.403538,40.545801
3.3069,0,40.408179,40.56354
3.3071,0,40.406974,40.561244
3.3081,0,40.416475,40.552552
3.3078,0,40.406612,40.556152
3.3073,0,40.405782,40.556778
3.3081,0,40.426888,40.548048
3.3072,0,40.409887,40.559426
3.3082,0,40.417364,40.56472
3.3073,0,40.41449,40.558572
3.3068,0,40.423361,40.571808
3.3077,0,40.4303,40.566012
3.3078,0,40.415946,40.549112
3.3075,0,40.418656,40.56965
3.3082,0,40.409899,40.574718
3.3064,0,40.423812,40.56862
3.3073,0,40.417276,40.563176
3.3072,0,40.411115,40.567931
3.3081,0,40.406437,40.562889
3.3071,0,40.417101,40.575371
3.3068,0,40.410251,40.566339
3.3082,0,40.406762,40.552664
3.3078,0,40.397077,40.561898
3.308,0,40.403424,40.566062
3.3092,0,40.40951,40.562323
3.3075,0,40.426611,40.567417
3.3079,0,40.427137,40.566851
3.3073,0,40.405557,40.567103
3.3072,0,40.40183,40.570653
3.3086,0,40.403701,40.561973
3.3081,0,40.396158,40.566073
3.3077,0,40.422106,40.561093
3.3074,0,40.40961,40.570791
3.3084,0,40.415807,40.562799
3.3077,0,40.398707,40.575171
3.3077,0,40.402169,40.5699
3.3075,0,40.418304,40.547832
3.3085,0,40.405332,40.554872
3.3084,0,40.403825,40.562096
3.3067,0,40.40158,40.552212
3.3093,0,40.413863,40.56704
3.3088,0,40.410676,40.565309
3.3068,0,40.427414,40.548209
3.3082,0,40.413123,40.55575
3.3074,0,40.401818,40.56191
3.3085,0,40.409282,40.574466
3.3085,0,40.417176,40.572899
3.3079,0,40.402244,40.559788
3.3073,0,40.419609,40.562963
3.3066,0,40.411982,40.565523
3.3086,0,40.404627,40.562535
3.3081,0,40.396247,40.565434
3.3081,0,40.401077,40.565534
3.3087,0,40.402999,40.568547
3.3069,0,40.422559,40.572824
3.3073,0,40.415834,40.573377
3.3072,0,40.41542,40.560593
3.307,0,40.396963,40.570516
3.3079,0,40.39695,40.566864
3.3083,0,40.403751,40.573665
3.309,0,40.404015,40.553919
3.3071,0,40.414103,40.567644
3.3082,0,40.396199,40.558837
3.3077,0,40.406751,40.562475
3.3072,0,40.396776,40.58088
3.3068,0,40.402723,40.566452
3.308,0,40.409398,40.572763
3.3073,0,40.40975,40.573115
3.3078,0,40.417441,40.572801
3.3077,0,40.402823,40.575648
3.3073,0,40.416049,40.560131
3.3079,0,40.404895,40.571898
3.3083,0,40.400906,40.562452
3.3085,0,40.394179,40.572462
3.3072,0,40.416614,40.570882
3.3074,0,40.393904,40.563819
3.3078,0,40.418935,40.555012
3.3069,0,40.392851,40.571498
3.3079,0,40.405511,40.585248
3.3075,0,40.412336,40.567332
3.3079,0,40.400178,40.560269
3.3069,0,40.403303,40.557209
3.3075,0,40.410441,40.550885
3.3077,0,40.397167,40.551074
3.3082,0,40.405097,40.569554
3.3071,0,40.402977,40.572891
3.3084,0,40.4057,40.563243
3.3085,0,40.395147,40.563243
3.3063,0,40.41161,40.57643
3.3073,0,40.398083,40.584734
3.309,0,40.402814,40.576366
3.3077,0,40.403016,40.56056
3.3073,0,40.397983,40.572264
3.3077,0,40.399652,40.578662
3.3082,0,40.403844,40.558113
3.3087,0,40.399314,40.587783
3.3081,0,40.400694,40.569517
3.3077,0,40.39668,40.554225
3.308,0,40.394722,40.591923
3.3073,0,40.397733,40.570195
3.3068,0,40.401208,40.567848
3.3075,0,40.404358,40.582639
3.308,0,40.40516,40.584534
3.3082,0,40.394947,40.579779
3.3082,0,40.405374,40.584747
3.3081,0,40.401021,40.57894
3.308,0,40.421634,40.577721
3.3073,0,40.411146,40.577421
3.3084,0,40.408624,40.579629
3.3085,0,40.414446,40.565804
3.3081,0,40.403016,40.579842
3.3078,0,40.396403,40.546307
3.3073,0,40.404244,40.571975
3.3079,0,40.408372,40.572828
3.3081,0,40.401961,40.575877
3.3083,0,40.410794,40.567973
3.3067,0,40.411885,40.581798
3.3074,0,40.396892,40.564624
3.3087,0,40.417545,40.564901
3.3081,0,40.412513,40.582426
3.3071,0,40.399966,40.557511
3.3089,0,40.40851,40.572967
3.308,0,40.400292,40.572389
3.3077,0,40.404619,40.582901
3.3082,0,40.411698,40.56815
3.3085,0,40.406566,40.580482
3.3064,0,40.399539,40.57964
3.3082,0,40.406691,40.584972
3.3087,0,40.399238,40.564787
3.3073,0,40.392776,40.564874
3.3084,0,40.423729,40.573631
3.308,0,40.400153,40.573706
3.3078,0,40.398647,40.572564
3.3084,0,40.411772,40.577319
3.3073,0,40.404519,40.565338
3.3088,0,40.39452,40.560797
3.3082,0,40.411885,40.57525
3.3084,0,40.405222,40.581685
3.3091,0,40.401633,40.562452
3.3087,0,40.397643,40.567921
3.307,0,40.396865,40.588609
3.3078,0,40.404192,40.569376
3.3082,0,40.401834,40.562653
3.308,0,40.414744,40.573015
3.3083,0,40.389878,40.589627
3.3071,0,40.390931,40.569942
3.307,0,40.406627,40.574722
3.3073,0,40.406364,40.585737
3.3081,0,40.396125,40.58314
3.3068,0,40.408736,40.585198
3.3081,0,40.41201,40.597931
3.3081,0,40.398875,40.577521
3.3078,0,40.401108,40.585939
3.3085,0,40.400605,40.583981
3.3074,0,40.421296,40.585022
3.3072,0,40.392826,40.570017
3.3087,0,40.411546,40.593465
3.3084,0,40.390804,40.567269
3.3076,0,40.412952,40.571586
3.3068,0,40.397706,40.567257
3.3096,0,40.399853,40.571223
3.3073,0,40.395134,40.566504
3.3081,0,40.403177,40.562541
3.3075,0,40.400203,40.563933
3.3078,0,40.393403,40.568776
3.3084,0,40.397103,40.573931
3.3077,0,40.393076,40.592097
3.3083,0,40.389412,40.58043
3.3088,0,40.388571,40.585409
3.3067,0,40.397354,40.5931
3.3078,0,40.401281,40.593388
3.3084,0,40.40517,40.576175
3.3081,0,40.403414,40.560959
3.3073,0,40.396137,40.558048
3.3071,0,40.410803,40.587265
3.3083,0,40.391532,40.565813
3.3074,0,40.394932,40.5794
3.3073,0,40.397529,40.567808
3.3065,0,40.403753,40.578033
3.3081,0,40.397579,40.568949
3.3071,0,40.392071,40.57472
3.3075,0,40.397229,40.555501
3.308,0,40.405986,40.58063
3.3089,0,40.413012,40.585835
3.3075,0,40.407917,40.582561
3.3078,0,40.392735,40.565197
3.3084,0,40.392346,40.577178
3.3092,0,40.401243,40.563881
3.3079,0,40.40261,40.576162
