Timestep,1Hz,,
3.2763,0,20.69589,20.189714
3.2754,0,20.682795,20.186976
3.275,0,20.70001,20.197167
3.2764,0,20.692539,20.175999
3.2755,0,20.696435,20.178786
3.2752,0,20.6898,20.199536
3.2757,0,20.671747,20.209602
3.2761,0,20.680231,20.209208
3.275,0,20.694631,20.212881
3.2749,0,20.684844,20.186435
3.2743,0,20.697075,20.185348
3.2756,0,20.693797,20.179849
3.2764,0,20.68588,20.200055
3.2755,0,20.697346,20.18451
3.2752,0,20.689283,20.199018
3.2744,0,20.699492,20.19924
3.2757,0,20.683413,20.20758
3.2752,0,20.682968,20.195662
3.2744,0,20.692241,20.218632
3.2763,0,20.703933,20.19406
3.2748,0,20.70107,20.212661
3.2751,0,20.689802,20.207679
3.2767,0,20.694683,20.20257
3.2748,0,20.69192,20.216831
3.2761,0,20.688198,20.203484
3.2758,0,20.697224,20.190678
3.2746,0,20.693624,20.210393
3.2769,0,20.70672,20.217944
3.2764,0,20.695942,20.210861
3.2755,0,20.691084,20.218584
3.2764,0,20.697816,20.212366
3.2748,0,20.68985,20.206247
3.276,0,20.701442,20.215993
3.2755,0,20.704252,20.216215
3.2754,0,20.701589,20.233165
3.2761,0,20.702771,20.236198
3.2753,0,20.696507,20.22475
3.2753,0,20.693449,20.210218
3.2757,0,20.698481,20.205259
3.2755,0,20.699687,20.218309
3.2753,0,20.705878,20.234865
3.2756,0,20.698849,20.218951
3.2762,0,20.706444,20.236172
3.2762,0,20.699242,20.227486
3.2776,0,20.716703,20.230891
3.2749,0,20.70817,20.244559
3.2768,0,20.714359,20.215223
3.2753,0,20.705163,20.236
3.2756,0,20.699858,20.227362
3.2754,0,20.706641,20.24155
3.276,0,20.700302,20.231137
3.2768,0,20.702397,20.241745
3.2767,0,20.709304,20.244584
3.275,0,20.706515,20.238093
3.2768,0,20.695689,20.236885
3.2761,0,20.707304,20.241843
3.2756,0,20.707774,20.242683
3.2761,0,20.718055,20.245197
3.2761,0,20.698426,20.251465
3.2755,0,20.716183,20.250355
3.2763,0,20.712187,20.247098
3.2764,0,20.707231,20.256202
3.2744,0,20.703702,20.244901
3.2767,0,20.711842,20.260445
3.2755,0,20.716823,20.250255
3.275,0,20.700178,20.26506
3.2764,0,20.714433,20.257116
3.2771,0,20.705726,20.26839
3.2752,0,20.71781,20.260864
3.2758,0,20.707008,20.253019
3.2756,0,20.7167,20.263825
3.2766,0,20.704198,20.26427
3.2756,0,20.716825,20.273943
3.2766,0,20.725482,20.247076
3.2757,0,20.719636,20.257141
3.2757,0,20.722842,20.261459
3.2765,0,20.721731,20.267748
3.2756,0,20.713717,20.270463
3.2763,0,20.713496,20.26173
3.2754,0,20.717664,20.266269
3.2752,0,20.725136,20.270414
3.2752,0,20.733348,20.269748
3.2764,0,20.73421,20.278012
3.2762,0,20.717911,20.273918
3.2764,0,20.715567,20.266022
3.2764,0,20.711204,20.27239
3.2768,0,20.726987,20.285958
3.2752,0,20.716974,20.277792
3.2757,0,20.729453,20.303968
3.2761,0,20.731426,20.285218
3.2767,0,20.724546,20.30683
3.2759,0,20.731426,20.273376
3.2764,0,20.728221,20.282382
3.2757,0,20.711993,20.269479
3.2756,0,20.72356,20.28142
3.2761,0,20.742796,20.263287
3.2765,0,20.710883,20.27503
3.2774,0,20.717961,20.259906
3.2761,0,20.718085,20.25855
3.2767,0,20.72388,20.255465
3.276,0,20.732856,20.256303
3.2765,0,20.734681,20.234074
3.276,0,20.721117,20.258992
3.2766,0,20.716629,20.238219
3.2755,0,20.732411,20.242165
3.2766,0,20.730734,20.230495
3.2768,0,20.724199,20.23617
3.2767,0,20.729648,20.241992
3.2756,0,20.741658,20.22477
3.2759,0,20.727427,20.223487
3.2759,0,20.717935,20.228053
3.2764,0,20.725628,20.215395
3.2764,0,20.734086,20.219416
3.2762,0,20.73268,20.205796
3.2759,0,20.731225,20.198049
3.2762,0,20.727377,20.208262
3.276,0,20.732878,20.19082
3.2759,0,20.734725,20.196739
3.2767,0,20.740445,20.204683
3.2745,0,20.742494,20.188228
3.2752,0,20.744513,20.207272
3.2766,0,20.747276,20.200044
3.2769,0,20.728731,20.186301
3.2773,0,20.737313,20.169721
3.2764,0,20.718917,20.175372
3.2759,0,20.745327,20.191432
3.2768,0,20.728902,20.186102
3.2764,0,20.712453,20.183709
3.2751,0,20.737337,20.183069
3.277,0,20.74313,20.165919
3.2753,0,20.736054,20.183636
3.2762,0,20.725152,20.18087
3.2774,0,20.72863,20.163254
3.2766,0,20.736053,20.163279
3.2761,0,20.72895,20.171346
3.2759,0,20.722415,20.162958
3.2755,0,20.742415,20.175196
3.2763,0,20.727125,20.156196
3.277,0,20.739157,20.157132
3.2756,0,20.721181,20.15099
3.2765,0,20.717875,20.164707
3.2763,0,20.730132,20.168087
3.2764,0,20.729565,20.171222
3.2762,0,20.723917,20.170382
3.2764,0,20.720785,20.178722
3.2766,0,20.730772,20.158735
3.2769,0,20.714495,20.157625
3.2766,0,20.724804,20.155355
3.2768,0,20.723966,20.151185
3.2768,0,20.743843,20.149977
3.2769,0,20.727271,20.14968
3.2776,0,20.745914,20.172774
3.276,0,20.72416,20.15434
3.2762,0,20.732399,20.158882
3.2765,0,20.716738,20.153947
3.2775,0,20.70749,20.159128
3.2764,0,20.722583,20.156094
3.2764,0,20.716984,20.133837
3.2768,0,20.713408,20.150244
3.2773,0,20.730029,20.125792
3.2767,0,20.724898,20.153599
3.2777,0,20.708795,20.168576
3.2762,0,20.715084,20.143409
3.2778,0,20.73363,20.162705
3.2771,0,20.731113,20.160927
3.2757,0,20.717157,20.137711
3.2773,0,20.711386,20.146371
3.2769,0,20.71765,20.171144
3.2766,0,20.728722,20.14484
3.2763,0,20.722875,20.155276
3.277,0,20.716391,20.164703
3.2756,0,20.732815,20.164481
3.278,0,20.707687,20.161176
3.2779,0,20.708992,20.154709
3.2783,0,20.736441,20.14183
3.2768,0,20.702408,20.151453
3.2772,0,20.723322,20.14906
3.277,0,20.708031,20.137092
3.2776,0,20.71649,20.135563
3.2768,0,20.722039,20.134082
3.2759,0,20.718611,20.129913
3.2769,0,20.71511,20.12752
3.2776,0,20.709437,20.130357
3.2767,0,20.70221,20.149034
3.2764,0,20.719227,20.151625
3.2759,0,20.712,20.145876
3.2767,0,20.693109,20.141039
3.2771,0,20.712077,20.132628
3.2757,0,20.700238,20.123004
3.2779,0,20.707833,20.127642
3.277,0,20.712889,20.13085
3.277,0,20.694466,20.136105
3.2776,0,20.697871,20.133959
3.2767,0,20.688078,20.130454
3.2776,0,20.702703,20.144346
3.2769,0,20.69089,20.14215
3.2763,0,20.69052,20.120313
3.2767,0,20.691111,20.130527
3.2775,0,20.691162,20.128727
3.2766,0,20.702433,20.142225
3.2775,0,20.685192,20.128307
3.2756,0,20.688006,20.142595
3.2766,0,20.698288,20.136968
3.2769,0,20.689803,20.142173
3.2763,0,20.698559,20.147602
3.278,0,20.691334,20.142964
3.2768,0,20.672369,20.152488
3.2767,0,20.681789,20.153771
3.2768,0,20.695231,20.145382
3.2772,0,20.685957,20.12315
3.2777,0,20.691482,20.108322
3.277,0,20.704059,20.112392
3.277,0,20.69227,20.114662
3.276,0,20.673701,20.11792
3.2776,0,20.681074,20.133809
3.2777,0,20.672441,20.11666
3.2774,0,20.681788,20.12231
3.2771,0,20.683269,20.113798
3.2779,0,20.68677,20.11175
3.2781,0,20.667927,20.112513
3.278,0,20.662329,20.139483
3.2769,0,20.680924,20.115893
3.2775,0,20.668987,20.117276
3.2764,0,20.677324,20.121175
3.277,0,20.673649,20.131193
3.277,0,20.670467,20.125788
3.2768,0,20.692912,20.126407
3.2767,0,20.669407,20.116955
3.2767,0,20.674265,20.116634
3.2762,0,20.673252,20.104147
3.2772,0,20.677665,20.096348
3.277,0,20.658603,20.065062
3.2779,0,20.680922,20.07999
3.2769,0,20.650735,20.076806
3.2772,0,20.661437,20.097508
3.2774,0,20.655593,20.081667
3.2761,0,20.659611,20.102713
3.2772,0,20.654433,20.094941
3.2774,0,20.655689,20.079172
3.2765,0,20.662966,20.101998
3.2773,0,20.652607,20.100146
3.2763,0,20.66543,20.113717
3.2777,0,20.664615,20.096246
3.2757,0,20.642863,20.0978
3.2781,0,20.651199,20.118725
3.277,0,20.625796,20.089608
3.2764,0,20.645773,20.091829
3.2769,0,20.658498,20.090496
3.2768,0,20.661088,20.087905
3.2778,0,20.63963,20.091975
3.278,0,20.636006,20.085758
3.2767,0,20.635931,20.076059
3.2775,0,20.643132,20.115835
3.2772,0,20.660714,20.090122
3.2774,0,20.637778,20.078648
3.2769,0,20.64863,20.10246
3.2764,0,20.65058,20.099599
3.2776,0,20.644759,20.101178
3.2761,0,20.640713,20.095649
3.2774,0,20.63366,20.098217
3.2789,0,20.634571,20.101348
3.276,0,20.646483,20.078104
3.2785,0,20.642831,20.093697
3.2772,0,20.63472,20.070036
3.2768,0,20.639724,20.076154
3.2778,0,20.641006,20.066702
3.2773,0,20.644065,20.067912
3.2778,0,20.618883,20.082322
3.2778,0,20.609189,20.080766
3.2776,0,20.630769,20.084961
3.2768,0,20.6321,20.070377
3.2777,0,20.61634,20.097544
3.2771,0,20.624011,20.087822
3.2776,0,20.616119,20.080296
3.2768,0,20.62766,20.087772
3.279,0,20.625563,20.084193
3.2784,0,20.623369,20.073485
3.277,0,20.622455,20.075901
3.278,0,20.618483,20.082662
3.2774,0,20.617201,20.065834
3.2782,0,20.630396,20.074593
3.277,0,20.617521,20.075777
3.2768,0,20.631578,20.0606
3.2774,0,20.617397,20.066029
3.2776,0,20.61641,20.05912
3.2783,0,20.609257,20.054554
3.2772,0,20.607924,20.065806
3.2781,0,20.612931,20.043795
3.2776,0,20.594139,20.064598
3.2784,0,20.594853,20.072345
3.2783,0,20.605087,20.06889
3.2756,0,20.602375,20.085423
3.2772,0,20.610858,20.071332
3.2779,0,20.601782,20.062252
3.2771,0,20.597318,20.055565
3.277,0,20.597194,20.045447
3.277,0,20.577538,20.056133
3.278,0,20.585724,20.059881
3.2776,0,20.592189,20.045251
3.2777,0,20.58977,20.051344
3.2768,0,20.592237,20.058254
3.2771,0,20.585601,20.047913
3.2769,0,20.596452,20.083568
3.2781,0,20.581112,20.061559
3.2773,0,20.58422,20.076882
3.2775,0,20.592903,20.067064
3.2773,0,20.588882,20.058968
3.2777,0,20.593938,20.07143
3.2775,0,20.600424,20.066075
3.278,0,20.589597,20.080782
3.2768,0,20.579312,20.076784
3.2777,0,20.589622,20.061929
3.2776,0,20.590188,20.077672
3.2784,0,20.581901,20.060498
3.2779,0,20.576106,20.094675
3.2774,0,20.570432,20.063829
3.2777,0,20.582617,20.07861
3.278,0,20.581901,20.073083
3.2788,0,20.572405,20.066913
3.2786,0,20.580102,20.082016
3.2782,0,20.586662,20.086728
3.2782,0,20.566362,20.075302
3.2784,0,20.574675,20.076958
3.2787,0,20.575959,20.086754
3.2765,0,20.57354,20.082854
3.2774,0,20.586613,20.074835
3.2775,0,20.558767,20.090282
3.2765,0,20.58057,20.063238
3.2788,0,20.561037,20.074047
3.2785,0,20.561776,20.066273
3.2771,0,20.569298,20.041226
3.2775,0,20.55968,20.044559
3.2787,0,20.564835,20.061561
3.2772,0,20.572753,20.047644
3.2783,0,20.585282,20.055737
3.2789,0,20.563701,20.060055
3.277,0,20.579387,20.062054
3.2781,0,20.556449,20.066125
3.2788,0,20.558544,20.058228
3.2774,0,20.57655,20.061066
3.2781,0,20.549739,20.060153
3.2785,0,20.547667,20.066594
3.2776,0,20.548012,20.074341
3.2781,0,20.568828,20.078511
3.2775,0,20.543647,20.082189
3.2774,0,20.56429,20.063237
3.2775,0,20.553165,20.079497
3.2771,0,20.548652,20.076832
3.2783,0,20.559013,20.06795
3.2766,0,20.547664,20.090278
3.2772,0,20.553782,20.070861
3.2771,0,20.554226,20.103136
3.2785,0,20.53622,20.074389
3.2781,0,20.547246,20.073945
3.2788,0,20.558123,20.087417
3.2771,0,20.562219,20.072269
3.2783,0,20.54241,20.083912
3.2788,0,20.532396,20.082037
3.2772,0,20.537849,20.08083
3.2785,0,20.553732,20.086726
3.2784,0,20.54066,20.083272
3.2788,0,20.537133,20.076783
3.2794,0,20.526255,20.076634
3.2786,0,20.536146,20.08838
3.2788,0,20.529513,20.091367
3.2787,0,20.531335,20.099112
3.2784,0,20.537651,20.094697
3.2798,0,20.531487,20.0889
3.2783,0,20.546506,20.079497
3.2774,0,20.543249,20.100667
3.2771,0,20.537973,20.089097
3.2787,0,20.535628,20.088231
3.2791,0,20.531978,20.103087
3.2785,0,20.536738,20.105257
3.2786,0,20.529214,20.105873
3.2772,0,20.54749,20.108981
3.2782,0,20.535356,20.113868
3.2784,0,20.546752,20.092697
3.2786,0,20.533999,20.092524
3.278,0,20.531581,20.087144
3.2777,0,20.530152,20.094227
3.2778,0,20.527439,20.097065
3.2796,0,20.525563,20.122948
3.2782,0,20.541324,20.112065
3.279,0,20.532642,20.106341
3.2778,0,20.522725,20.096791
3.2778,0,20.524796,20.109966
3.278,0,20.537893,20.117886
3.2798,0,20.532272,20.115594
3.2782,0,20.526279,20.122923
3.2777,0,20.533654,20.112535
3.278,0,20.542409,20.124255
3.2787,0,20.541545,20.125241
3.2788,0,20.546405,20.12196
3.2776,0,20.535478,20.121022
3.2788,0,20.533849,20.112731
3.2787,0,20.528892,20.107401
3.2788,0,20.538165,20.114457
3.2781,0,20.517841,20.130768
3.2785,0,20.543814,20.127511
3.278,0,20.538757,20.135776
3.2784,0,20.527978,20.141649
3.2779,0,20.529408,20.122723
3.2793,0,20.533257,20.11917
3.278,0,20.544848,20.125584
3.2776,0,20.551853,20.125559
3.2782,0,20.534661,20.136491
3.278,0,20.534317,20.129484
3.2783,0,20.522057,20.134986
3.2789,0,20.50891,20.134047
3.278,0,20.529038,20.125313
3.2781,0,20.530716,20.138465
3.279,0,20.536191,20.132469
3.279,0,20.529482,20.118725
3.2796,0,20.536191,20.143572
3.2777,0,20.537942,20.123858
3.2785,0,20.523266,20.12398
3.2793,0,20.53624,20.136959
3.2788,0,20.53069,20.152504
3.2784,0,20.531453,20.136612
3.2787,0,20.527187,20.139747
3.2774,0,20.535942,20.135181
3.278,0,20.521094,20.136242
3.2771,0,20.547263,20.136513
3.2789,0,20.536213,20.13101
3.2776,0,20.532809,20.152403
3.279,0,20.526248,20.128074
3.2779,0,20.522424,20.130911
3.2789,0,20.541687,20.136857
3.2791,0,20.530663,20.137302
3.279,0,20.54413,20.13708
3.2793,0,20.531722,20.145394
3.28,0,20.52839,20.163157
3.2787,0,20.549408,20.153833
3.2786,0,20.531303,20.16348
3.2795,0,20.54546,20.17357
3.2785,0,20.542131,20.172461
3.2786,0,20.536434,20.162691
3.2782,0,20.535495,20.153609
3.2786,0,20.530536,20.166784
3.2793,0,20.533399,20.17631
3.2793,0,20.524271,20.166439
3.2782,0,20.535346,20.169005
3.279,0,20.525159,20.186572
3.2796,0,20.543929,20.157235
3.2783,0,20.538702,20.175322
3.2794,0,20.537197,20.177148
3.2796,0,20.544545,20.177467
3.2782,0,20.534409,20.168438
3.2785,0,20.544495,20.175566
3.2793,0,20.546272,20.162169
3.28,0,20.531447,20.170656
3.278,0,20.525945,20.180327
3.279,0,20.549502,20.174283
3.2786,0,20.542768,20.166806
3.2789,0,20.54395,20.157996
3.2789,0,20.557344,20.177317
3.2781,0,20.540424,20.167792
3.2785,0,20.543334,20.162562
3.2792,0,20.534576,20.167125
3.2792,0,20.538104,20.176945
3.2793,0,20.554062,20.16219
3.2781,0,20.548068,20.188022
3.278,0,20.554726,20.193573
3.2785,0,20.531023,20.193178
3.2789,0,20.543651,20.164729
3.2796,0,20.543356,20.179238
3.2794,0,20.551297,20.187181
3.2797,0,20.54703,20.20919
3.2786,0,20.553812,20.20154
3.2791,0,20.563703,20.179236
3.2791,0,20.558227,20.195224
3.2786,0,20.541924,20.189279
3.2778,0,20.548878,20.183651
3.278,0,20.564369,20.188785
3.2784,0,20.545376,20.189031
3.2792,0,20.538174,20.189229
3.2785,0,20.555585,20.201834
3.2792,0,20.541207,20.18338
3.2794,0,20.543402,20.191127
3.2801,0,20.559804,20.204203
3.2795,0,20.550751,20.198849
3.2791,0,20.569645,20.208127
3.2783,0,20.56296,20.214392
3.2795,0,20.571396,20.210618
3.2794,0,20.558915,20.205905
3.2794,0,20.56582,20.215773
3.278,0,20.55413,20.201118
3.2787,0,20.547076,20.201464
3.2773,0,20.549223,20.211754
3.2791,0,20.557486,20.206325
3.2796,0,20.559359,20.228924
3.2775,0,20.557237,20.21866
3.2779,0,20.559087,20.21644
3.2792,0,20.557534,20.215996
3.2795,0,20.575242,20.227418
3.2794,0,20.571962,20.220807
3.2793,0,20.560542,20.227517
3.2788,0,20.571542,20.228158
3.2782,0,20.562245,20.232921
3.2793,0,20.566855,20.22162
3.2792,0,20.569546,20.22172
3.2783,0,20.558768,20.229443
3.2796,0,20.560023,20.234029
3.2789,0,20.565056,20.214638
3.2794,0,20.579485,20.240914
3.2798,0,20.552575,20.245083
3.2797,0,20.574502,20.247032
3.2787,0,20.566784,20.239682
3.2783,0,20.571643,20.23122
3.2796,0,20.572999,20.242568
3.2796,0,20.564021,20.248021
3.2796,0,20.569644,20.234401
3.2792,0,20.575119,20.243949
3.2789,0,20.575046,20.231663
3.2785,0,20.575293,20.242273
3.2792,0,20.57919,20.232477
3.2789,0,20.576697,20.243307
3.2789,0,20.569716,20.245945
3.2799,0,20.560394,20.229219
3.2792,0,20.568903,20.226629
3.2796,0,20.585872,20.252855
3.2797,0,20.58602,20.23857
3.2786,0,20.562121,20.24538
3.279,0,20.578817,20.238026
3.2788,0,20.578447,20.248018
3.2798,0,20.557235,20.245674
3.2786,0,20.577212,20.256405
3.2781,0,20.590409,20.251842
3.2796,0,20.565399,20.25569
3.2788,0,20.574475,20.267359
3.2788,0,20.589495,20.260549
3.2799,0,20.583624,20.26726
3.2791,0,20.581529,20.263313
3.2786,0,20.580121,20.282629
3.2796,0,20.587004,20.26768
3.2792,0,20.579283,20.255516
3.28,0,20.587645,20.26462
3.2787,0,20.583573,20.27905
3.2794,0,20.57948,20.276806
3.2793,0,20.604909,20.284849
3.2805,0,20.600493,20.26896
3.2796,0,20.580341,20.264346
3.2797,0,20.579009,20.262643
3.2791,0,20.580045,20.269971
3.2788,0,20.58641,20.274856
3.2797,0,20.590947,20.257932
3.2809,0,20.594793,20.26807
3.2786,0,20.578615,20.262248
3.2786,0,20.592034,20.273081
3.28,0,20.592351,20.274139
3.2805,0,20.583251,20.268736
3.2796,0,20.596744,20.269281
3.2783,0,20.581525,20.271451
3.2792,0,20.592501,20.259116
3.2788,0,20.581353,20.27683
3.2796,0,20.577677,20.278333
3.2801,0,20.590503,20.287832
3.2804,0,20.580514,20.285242
3.2791,0,20.589442,20.276039
3.2789,0,20.594423,20.290274
3.2798,0,20.584089,20.290668
3.2791,0,20.593536,20.275324
3.2792,0,20.595755,20.276433
3.2795,0,20.591809,20.291359
3.2792,0,20.598048,20.278357
3.2803,0,20.59033,20.28581
3.2791,0,20.593535,20.282354
3.2794,0,20.595484,20.298736
3.2791,0,20.591118,20.284747
3.2802,0,20.599898,20.267995
3.2793,0,20.583817,20.281515
3.2794,0,20.607594,20.277174
3.2782,0,20.593362,20.264787
3.2793,0,20.602956,20.270684
3.2797,0,20.605595,20.276284
3.2792,0,20.607741,20.279541
3.2795,0,20.591364,20.269081
3.28,0,20.585864,20.246185
3.28,0,20.608776,20.266883
3.2788,0,20.604952,20.246405
3.2788,0,20.595261,20.245963
3.28,0,20.61832,20.258297
3.2801,0,20.606284,20.230714
3.2792,0,20.616594,20.223264
3.2784,0,20.603275,20.228075
3.2799,0,20.606703,20.199676
3.2803,0,20.613214,20.205819
3.28,0,20.624411,20.221461
3.2785,0,20.612821,20.218009
3.2795,0,20.617283,20.20915
3.2797,0,20.616026,20.190868
3.2796,0,20.606751,20.215268
3.2794,0,20.608134,20.191115
3.2786,0,20.601967,20.20456
3.2783,0,20.619009,20.208656
3.2791,0,20.603841,20.206805
3.2797,0,20.598217,20.201179
3.2797,0,20.612424,20.21317
3.2792,0,20.629589,20.198144
3.2803,0,20.607145,20.223063
3.2803,0,20.618736,20.218745
3.2798,0,20.60749,20.194912
3.2797,0,20.630748,20.211147
3.2801,0,20.617307,20.19659
3.2796,0,20.605938,20.181886
3.2793,0,20.621524,20.175272
3.2791,0,20.609733,20.196046
3.2796,0,20.601744,20.193235
3.2791,0,20.612225,20.181143
3.2794,0,20.611164,20.184893
3.281,0,20.615898,20.179267
3.2801,0,20.620141,20.17648
3.2808,0,20.609733,20.170879
3.2787,0,20.625196,20.150078
3.2802,0,20.621299,20.172086
3.2786,0,20.616023,20.159776
3.2799,0,20.601074,20.176651
3.2795,0,20.610077,20.178625
3.2789,0,20.62934,20.177169
3.2804,0,20.60586,20.167375
3.2796,0,20.614047,20.181116
3.2793,0,20.636122,20.160638
3.2802,0,20.613209,20.162513
3.2795,0,20.604552,20.176428
3.2796,0,20.60677,20.162363
3.2795,0,20.593428,20.16419
3.2791,0,20.594883,20.168607
3.2805,0,20.608523,20.189653
3.2801,0,20.614712,20.179931
3.2811,0,20.618068,20.153309
3.281,0,20.609335,20.174182
3.2804,0,20.616093,20.166508
3.2798,0,20.615155,20.16557
3.2809,0,20.622356,20.174994
3.2795,0,20.60026,20.173985
3.2801,0,20.607756,20.195548
3.2807,0,20.604402,20.18183
3.2795,0,20.602379,20.177585
3.2797,0,20.60154,20.179337
3.2789,0,20.608791,20.171046
3.2808,0,20.616388,20.161622
3.2796,0,20.610888,20.154269
3.2795,0,20.597397,20.159278
3.2804,0,20.596609,20.144796
3.2792,0,20.592809,20.145435
3.279,0,20.593104,20.168677
3.2792,0,20.595176,20.126337
3.2803,0,20.612417,20.152097
3.2799,0,20.60223,20.131913
3.2788,0,20.603488,20.141685
3.2801,0,20.60191,20.146398
3.279,0,20.586839,20.142794
3.2791,0,20.597617,20.123967
3.2804,0,20.593205,20.14213
3.2801,0,20.589233,20.132605
3.2803,0,20.592093,20.132876
3.2788,0,20.596434,20.150172
3.2803,0,20.593203,20.151011
3.2803,0,20.586297,20.154836
3.28,0,20.599887,20.146965
3.2803,0,20.605263,20.147902
3.2805,0,20.600627,20.13216
3.2803,0,20.581487,20.142252
3.2785,0,20.572535,20.145509
3.2805,0,20.59313,20.140575
3.2805,0,20.578058,20.152145
3.2799,0,20.588368,20.145804
3.2814,0,20.578305,20.134257
3.2796,0,20.586766,20.133469
3.2803,0,20.602821,20.146939
3.2797,0,20.584372,20.148099
3.2808,0,20.589553,20.118861
3.2801,0,20.586569,20.111064
3.2801,0,20.579907,20.126976
3.2811,0,20.573495,20.123522
3.2806,0,20.578254,20.120881
3.2788,0,20.569992,20.114836
3.2786,0,20.570977,20.137289
3.2798,0,20.568611,20.129741
3.28,0,20.579488,20.146543
3.2807,0,20.5767,20.120437
3.2803,0,20.572015,20.109828
3.2803,0,20.568584,20.122311
3.2801,0,20.57416,20.124928
3.2805,0,20.566513,20.111356
3.2793,0,20.566389,20.131959
3.2806,0,20.567103,20.12231
3.2806,0,20.569547,20.106248
3.2798,0,20.564957,20.11128
3.279,0,20.559727,20.11049
3.2793,0,20.559629,20.102249
3.2794,0,20.543005,20.110046
3.2806,0,20.56249,20.121397
3.2813,0,20.559949,20.135879
3.2793,0,20.561577,20.124924
3.2792,0,20.569296,20.106368
3.2798,0,20.567323,20.119569
3.2803,0,20.554522,20.133781
3.2803,0,20.565843,20.104024
3.2803,0,20.563426,20.11567
3.2796,0,20.555706,20.105726
3.28,0,20.54505,20.110241
3.2796,0,20.555386,20.109108
3.2799,0,20.571737,20.118433
3.2804,0,20.540119,20.133067
3.2793,0,20.552918,20.119223
3.2794,0,20.542165,20.104394
3.2807,0,20.55065,20.125097
3.2803,0,20.567027,20.111501
3.2796,0,20.563524,20.110587
3.2804,0,20.560885,20.099804
3.2801,0,20.548354,20.096521
3.2796,0,20.553214,20.118039
3.2803,0,20.549465,20.110217
3.2791,0,20.557136,20.126404
3.2805,0,20.550107,20.093463
3.281,0,20.538293,20.112735
3.2796,0,20.554447,20.122973
3.2792,0,20.554496,20.104516
3.2806,0,20.537724,20.108465
3.2798,0,20.51259,20.105528
3.2802,0,20.532964,20.114806
3.2794,0,20.545271,20.085294
3.2798,0,20.540931,20.088725
3.2809,0,20.544111,20.088205
3.2805,0,20.520234,20.073942
3.2788,0,20.519299,20.086331
3.2801,0,20.530841,20.082702
3.2791,0,20.533109,20.094594
3.2808,0,20.507186,20.094571
3.2801,0,20.529336,20.100074
3.2802,0,20.516066,20.106785
3.2805,0,20.530914,20.130521
3.2793,0,20.530494,20.097531
3.2794,0,20.52682,20.090894
3.2805,0,20.52524,20.125215
3.2799,0,20.52709,20.122994
3.2802,0,20.526399,20.094544
3.2797,0,20.512438,20.08872
3.2807,0,20.501116,20.085907
3.2798,0,20.522179,20.120303
3.2795,0,20.517272,20.097998
3.281,0,20.526866,20.114628
3.281,0,20.514535,20.090818
3.2808,0,20.533377,20.081168
3.2804,0,20.51256,20.087362
3.2805,0,20.516012,20.095627
3.2804,0,20.517147,20.075665
3.2809,0,20.530318,20.081809
3.2804,0,20.508958,20.08709
3.2805,0,20.516751,20.085263
3.28,0,20.507627,20.071693
3.2799,0,20.506714,20.090767
3.2794,0,20.529109,20.083561
3.2801,0,20.508464,20.092148
3.281,0,20.514581,20.077539
3.2798,0,20.510709,20.099945
3.2792,0,20.491593,20.07527
3.2796,0,20.519514,20.06767
3.2803,0,20.512632,20.087064
3.2794,0,20.494208,20.049755
3.2804,0,20.501213,20.07564
3.2804,0,20.498499,20.080328
3.2802,0,20.503803,20.068978
3.2811,0,20.497118,20.080798
3.2796,0,20.492382,20.057923
3.2814,0,20.492431,20.0787
3.2812,0,20.498697,20.061279
3.2799,0,20.504395,20.072532
3.2801,0,20.490606,20.050224
3.2795,0,20.494923,20.069348
3.2806,0,20.499265,20.067769
3.2808,0,20.487078,20.067793
3.2818,0,20.493664,20.057725
3.2803,0,20.491962,20.074899
3.2808,0,20.49105,20.091753
3.2802,0,20.485449,20.072086
3.2797,0,20.490063,20.086694
3.2794,0,20.490138,20.082327
3.28,0,20.473092,20.090074
3.2802,0,20.488188,20.075936
3.2803,0,20.481431,20.068806
3.2813,0,20.492135,20.066559
3.2797,0,20.472304,20.057825
3.2795,0,20.473931,20.062414
3.2813,0,20.476917,20.079096
3.2803,0,20.490878,20.063821
3.2801,0,20.485204,20.060735
3.2816,0,20.467618,20.052767
3.2791,0,20.458368,20.049436
3.2804,0,20.476226,20.057677
3.2813,0,20.486414,20.040108
3.2807,0,20.477164,20.068239
3.2809,0,20.478078,20.046944
3.2804,0,20.468335,20.056815
3.2801,0,20.47635,20.062983
3.2801,0,20.469445,20.051263
3.2792,0,20.475711,20.050129
3.2798,0,20.462859,20.060961
3.2806,0,20.464512,20.057062
3.2807,0,20.462859,20.066884
3.2802,0,20.481311,20.05129
3.281,0,20.458247,20.048204
3.2796,0,20.46809,20.051018
3.2804,0,20.472333,20.054523
3.2804,0,20.471444,20.068069
3.2802,0,20.461379,20.080949
3.2799,0,20.481089,20.061801
3.2808,0,20.465796,20.075373
3.2813,0,20.453512,20.047909
3.2799,0,20.436147,20.083468
3.2818,0,20.462442,20.062025
3.2801,0,20.47073,20.072536
3.281,0,20.466462,20.080851
3.2806,0,20.460344,20.068439
3.2795,0,20.453711,20.064765
3.2806,0,20.454203,20.07525
3.2792,0,20.463233,20.065036
3.2794,0,20.4508,20.075548
3.2798,0,20.455807,20.073524
3.2808,0,20.458865,20.086207
3.2809,0,20.451711,20.089414
3.2809,0,20.436248,20.082088
3.2805,0,20.460889,20.083049
3.2813,0,20.432029,20.08379
3.2797,0,20.451589,20.08522
